	inst_id	rna_plate	rna_well	pert_id	pert_iname	pert_type	pert_dose	pert_dose_unit	pert_time	pert_time_unit	cell_id
1162731	KMS002_THP1_24H_X1_B5_DUO52HI53LO:C15	KMS002_THP1_24H_X1	C15	BRD-K12683773	methyl-fasudil	trt_cp	3.33	um	24	h	THP1
1162767	KMS002_THP1_24H_X2_B5_DUO52HI53LO:E15	KMS002_THP1_24H_X2	E15	BRD-K22828899	TUL-XXI039	trt_cp	3.33	um	24	h	THP1
1162811	KMS002_THP1_24H_X1_B5_DUO52HI53LO:N04	KMS002_THP1_24H_X1	N04	BRD-K35669573	TUL-XX023	trt_cp	3.33	um	24	h	THP1
1162828	KMS002_THP1_24H_X3_B5_DUO52HI53LO:N03	KMS002_THP1_24H_X3	N03	BRD-K35669573	TUL-XX023	trt_cp	10.0	um	24	h	THP1
1162862	KMS002_THP1_24H_X1_B5_DUO52HI53LO:D14	KMS002_THP1_24H_X1	D14	BRD-K46625679	MW-STK33-97	trt_cp	10.0	um	24	h	THP1
1162884	KMS002_THP1_24H_X3_B5_DUO52HI53LO:D19	KMS002_THP1_24H_X3	D19	BRD-K46625679	MW-STK33-97	trt_cp	0.04	um	24	h	THP1
1162917	KMS002_THP1_24H_X1_B5_DUO52HI53LO:I06	KMS002_THP1_24H_X1	I06	BRD-K49010888	BRD-K49010888	trt_cp	0.37	um	24	h	THP1
1162925	KMS002_THP1_24H_X2_B5_DUO52HI53LO:I05	KMS002_THP1_24H_X2	I05	BRD-K49010888	BRD-K49010888	trt_cp	1.12	um	24	h	THP1
1162941	KMS002_THP1_24H_X1_B5_DUO52HI53LO:E03	KMS002_THP1_24H_X1	E03	BRD-K51556300	BRD-K51556300	trt_cp	10.15	um	24	h	THP1
1162958	KMS002_THP1_24H_X2_B5_DUO52HI53LO:E11	KMS002_THP1_24H_X2	E11	BRD-K51556300	BRD-K51556300	trt_cp	0.0	um	24	h	THP1
1162977	KMS002_THP1_24H_X2_B5_DUO52HI53LO:C03	KMS002_THP1_24H_X2	C03	BRD-K58466974	TUL_XXI035	trt_cp	10.0	um	24	h	THP1
1162992	KMS002_THP1_24H_X3_B5_DUO52HI53LO:C09	KMS002_THP1_24H_X3	C09	BRD-K58466974	TUL_XXI035	trt_cp	0.01	um	24	h	THP1
1163006	KMS002_THP1_24H_X2_B5_DUO52HI53LO:J05	KMS002_THP1_24H_X2	J05	BRD-K66645150	BG-STK33-55	trt_cp	1.11	um	24	h	THP1
1163007	KMS002_THP1_24H_X2_B5_DUO52HI53LO:J06	KMS002_THP1_24H_X2	J06	BRD-K66645150	BG-STK33-55	trt_cp	0.37	um	24	h	THP1
1163058	KMS002_THP1_24H_X2_B5_DUO52HI53LO:L03	KMS002_THP1_24H_X2	L03	BRD-K78930611	MW-STK33-2B	trt_cp	10.0	um	24	h	THP1
1163060	KMS002_THP1_24H_X2_B5_DUO52HI53LO:L05	KMS002_THP1_24H_X2	L05	BRD-K78930611	MW-STK33-2B	trt_cp	1.11	um	24	h	THP1
1163123	KMS002_THP1_24H_X3_B5_DUO52HI53LO:F18	KMS002_THP1_24H_X3	F18	BRD-K95985487	BRD-K95985487	trt_cp	0.12	um	24	h	THP1
1163143	KMS002_THP1_24H_X1_B5_DUO52HI53LO:G24	KMS002_THP1_24H_X1	G24	DMSO	DMSO	ctl_vehicle	-666.0	-666	24	h	THP1
1163175	KMS002_THP1_24H_X2_B5_DUO52HI53LO:I20	KMS002_THP1_24H_X2	I20	DMSO	DMSO	ctl_vehicle	-666.0	-666	24	h	THP1
1163176	KMS002_THP1_24H_X2_B5_DUO52HI53LO:I21	KMS002_THP1_24H_X2	I21	DMSO	DMSO	ctl_vehicle	-666.0	-666	24	h	THP1
1163194	KMS002_THP1_24H_X2_B5_DUO52HI53LO:P21	KMS002_THP1_24H_X2	P21	DMSO	DMSO	ctl_vehicle	-666.0	-666	24	h	THP1
1163238	KMS002_THP1_6H_X1_B5_DUO52HI53LO:O18	KMS002_THP1_6H_X1	O18	BRD-A75409952	wortmannin	trt_cp	10.0	um	6	h	THP1
1163242	KMS002_THP1_6H_X2_B5_DUO52HI53LO:O16	KMS002_THP1_6H_X2	O16	BRD-A75409952	wortmannin	trt_cp	10.0	um	6	h	THP1
1163310	KMS002_THP1_6H_X2_B5_DUO52HI53LO:K05	KMS002_THP1_6H_X2	K05	BRD-K05922103	BG-STK33-03	trt_cp	1.11	um	6	h	THP1
1163325	KMS002_THP1_6H_X3_B5_DUO52HI53LO:K11	KMS002_THP1_6H_X3	K11	BRD-K05922103	BG-STK33-03	trt_cp	0.0	um	6	h	THP1
1163331	KMS002_THP1_6H_X1_B5_DUO52HI53LO:B19	KMS002_THP1_6H_X1	B19	BRD-K09085930	TUL_XX087	trt_cp	0.04	um	6	h	THP1
1163333	KMS002_THP1_6H_X1_B5_DUO52HI53LO:B21	KMS002_THP1_6H_X1	B21	BRD-K09085930	TUL_XX087	trt_cp	0.0	um	6	h	THP1
1163358	KMS002_THP1_6H_X1_B5_DUO52HI53LO:C19	KMS002_THP1_6H_X1	C19	BRD-K12683773	methyl-fasudil	trt_cp	0.04	um	6	h	THP1
1163395	KMS002_THP1_6H_X2_B5_DUO52HI53LO:E20	KMS002_THP1_6H_X2	E20	BRD-K22828899	TUL-XXI039	trt_cp	0.01	um	6	h	THP1
1163415	KMS002_THP1_6H_X1_B5_DUO52HI53LO:H11	KMS002_THP1_6H_X1	H11	BRD-K23582869	BRD-K23582869	trt_cp	0.0	um	6	h	THP1
1163423	KMS002_THP1_6H_X2_B5_DUO52HI53LO:H10	KMS002_THP1_6H_X2	H10	BRD-K23582869	BRD-K23582869	trt_cp	0.0	um	6	h	THP1
1163462	KMS002_THP1_6H_X1_B5_DUO52HI53LO:F04	KMS002_THP1_6H_X1	F04	BRD-K38340366	MW-STK33-1C	trt_cp	3.33	um	6	h	THP1
1163467	KMS002_THP1_6H_X1_B5_DUO52HI53LO:F09	KMS002_THP1_6H_X1	F09	BRD-K38340366	MW-STK33-1C	trt_cp	0.01	um	6	h	THP1
1163528	KMS002_THP1_6H_X2_B5_DUO52HI53LO:G07	KMS002_THP1_6H_X2	G07	BRD-K48188942	BG-STK33-59	trt_cp	0.12	um	6	h	THP1
1163545	KMS002_THP1_6H_X1_B5_DUO52HI53LO:I06	KMS002_THP1_6H_X1	I06	BRD-K49010888	BRD-K49010888	trt_cp	0.37	um	6	h	THP1
1163546	KMS002_THP1_6H_X1_B5_DUO52HI53LO:I07	KMS002_THP1_6H_X1	I07	BRD-K49010888	BRD-K49010888	trt_cp	0.12	um	6	h	THP1
1163590	KMS002_THP1_6H_X3_B5_DUO52HI53LO:E06	KMS002_THP1_6H_X3	E06	BRD-K51556300	BRD-K51556300	trt_cp	0.38	um	6	h	THP1
1163596	KMS002_THP1_6H_X1_B5_DUO52HI53LO:C03	KMS002_THP1_6H_X1	C03	BRD-K58466974	TUL_XXI035	trt_cp	10.0	um	6	h	THP1
1163613	KMS002_THP1_6H_X2_B5_DUO52HI53LO:C11	KMS002_THP1_6H_X2	C11	BRD-K58466974	TUL_XXI035	trt_cp	0.0	um	6	h	THP1
1163618	KMS002_THP1_6H_X3_B5_DUO52HI53LO:C07	KMS002_THP1_6H_X3	C07	BRD-K58466974	TUL_XXI035	trt_cp	0.12	um	6	h	THP1
1163647	KMS002_THP1_6H_X3_B5_DUO52HI53LO:J09	KMS002_THP1_6H_X3	J09	BRD-K66645150	BG-STK33-55	trt_cp	0.01	um	6	h	THP1
1163727	KMS002_THP1_6H_X3_B5_DUO52HI53LO:B08	KMS002_THP1_6H_X3	B08	BRD-K81418486	vorinostat	trt_cp	9.99	um	6	h	THP1
1163740	KMS002_THP1_6H_X2_B5_DUO52HI53LO:F14	KMS002_THP1_6H_X2	F14	BRD-K95985487	BRD-K95985487	trt_cp	10.0	um	6	h	THP1
1163754	KMS002_THP1_6H_X3_B5_DUO52HI53LO:F19	KMS002_THP1_6H_X3	F19	BRD-K95985487	BRD-K95985487	trt_cp	0.04	um	6	h	THP1
1163762	KMS002_THP1_6H_X1_B5_DUO52HI53LO:C24	KMS002_THP1_6H_X1	C24	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	THP1
1163783	KMS002_THP1_6H_X1_B5_DUO52HI53LO:N23	KMS002_THP1_6H_X1	N23	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	THP1
1163814	KMS002_THP1_6H_X2_B5_DUO52HI53LO:M24	KMS002_THP1_6H_X2	M24	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	THP1
1163838	KMS002_THP1_6H_X3_B5_DUO52HI53LO:M18	KMS002_THP1_6H_X3	M18	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	THP1
1163844	KMS002_THP1_6H_X3_B5_DUO52HI53LO:O13	KMS002_THP1_6H_X3	O13	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	THP1
1163867	LJP001_BT20_24H_X1_B2_DUO52HI53LO:B03	LJP001_BT20_24H_X1	B03	BRD-K07691486	roscovitine	trt_cp	0.4	um	24	h	BT20
1163908	LJP001_BT20_24H_X4_B2_DUO53HI52LO:H10	LJP001_BT20_24H_X4	H10	BRD-K93918653	quizartinib	trt_cp	0.08	um	24	h	BT20
1163989	LJP001_BT20_24H_X1_B2_DUO52HI53LO:L07	LJP001_BT20_24H_X1	L07	BRD-K58772419	AZD-6482	trt_cp	0.4	um	24	h	BT20
1164002	LJP001_BT20_24H_X4_B2_DUO53HI52LO:L08	LJP001_BT20_24H_X4	L08	BRD-K58772419	AZD-6482	trt_cp	0.08	um	24	h	BT20
1164036	LJP001_BT20_24H_X1_B2_DUO52HI53LO:I24	LJP001_BT20_24H_X1	I24	BRD-K49669041	BX-912	trt_cp	2.0	um	24	h	BT20
1164079	LJP001_BT20_24H_X4_B2_DUO53HI52LO:A22	LJP001_BT20_24H_X4	A22	BRD-K76908866	CP-724714	trt_cp	2.0	um	24	h	BT20
1164449	LJP001_BT20_24H_X4_B2_DUO53HI52LO:E04	LJP001_BT20_24H_X4	E04	BRD-K50140147	NVP-TAE684	trt_cp	2.0	um	24	h	BT20
1164768	LJP001_BT20_24H_X3_B2_DUO53HI52LO:P14	LJP001_BT20_24H_X3	P14	BRD-K92571446	WZ-3105	trt_cp	0.08	um	24	h	BT20
1164805	LJP001_BT20_24H_X1_B2_DUO52HI53LO:P22	LJP001_BT20_24H_X1	P22	BRD-K86274953	XMD-132	trt_cp	0.08	um	24	h	BT20
1164809	LJP001_BT20_24H_X2_B2_DUO52HI53LO:P22	LJP001_BT20_24H_X2	P22	BRD-K86274953	XMD-132	trt_cp	0.08	um	24	h	BT20
1164849	LJP001_BT20_6H_X1_B2_DUO52HI53LO:J01	LJP001_BT20_6H_X1	J01	BRD-K38615104	A-443644	trt_cp	0.4	um	6	h	BT20
1164857	LJP001_BT20_6H_X3_B3_DUO52HI53LO:J01	LJP001_BT20_6H_X3	J01	BRD-K38615104	A-443644	trt_cp	0.4	um	6	h	BT20
1164870	LJP001_BT20_6H_X2_B3_DUO52HI53LO:H10	LJP001_BT20_6H_X2	H10	BRD-K93918653	quizartinib	trt_cp	0.08	um	6	h	BT20
1165001	LJP001_BT20_6H_X3_B3_DUO52HI53LO:F13	LJP001_BT20_6H_X3	F13	BRD-K13566078	BMS-345541	trt_cp	0.4	um	6	h	BT20
1165127	LJP001_BT20_6H_X3_B3_DUO52HI53LO:C23	LJP001_BT20_6H_X3	C23	BRD-K97056771	GNF-2	trt_cp	10.0	um	6	h	BT20
1165184	LJP001_BT20_6H_X1_B2_DUO52HI53LO:C08	LJP001_BT20_6H_X1	C08	BRD-K90382497	GW-843682X	trt_cp	2.0	um	6	h	BT20
1165241	LJP001_BT20_6H_X3_B3_DUO52HI53LO:D13	LJP001_BT20_6H_X3	D13	BRD-K98762074	HG-6-64-01	trt_cp	0.4	um	6	h	BT20
1165304	LJP001_BT20_6H_X3_B3_DUO52HI53LO:E20	LJP001_BT20_6H_X3	E20	BRD-K04923131	GSK-3-inhibitor-IX	trt_cp	2.0	um	6	h	BT20
1165320	LJP001_BT20_6H_X3_B3_DUO52HI53LO:E24	LJP001_BT20_6H_X3	E24	BRD-K68407802	KIN001-055	trt_cp	2.0	um	6	h	BT20
1165336	LJP001_BT20_6H_X3_B3_DUO52HI53LO:G04	LJP001_BT20_6H_X3	G04	BRD-K04887706	AKT-inhibitor-1-2	trt_cp	2.0	um	6	h	BT20
1165384	LJP001_BT20_6H_X3_B3_DUO52HI53LO:G24	LJP001_BT20_6H_X3	G24	BRD-K24859147	KIN001-242	trt_cp	2.0	um	6	h	BT20
1165497	LJP001_BT20_6H_X3_B3_DUO52HI53LO:L15	LJP001_BT20_6H_X3	L15	BRD-K94294671	OSI-027	trt_cp	0.4	um	6	h	BT20
1165549	LJP001_BT20_6H_X4_B2_DUO52HI53LO:N11	LJP001_BT20_6H_X4	N11	BRD-K99545815	PF-562271	trt_cp	0.4	um	6	h	BT20
1165575	LJP001_BT20_6H_X3_B3_DUO52HI53LO:I09	LJP001_BT20_6H_X3	I09	BRD-K16478699	PLX-4720	trt_cp	10.0	um	6	h	BT20
1165807	LJP001_BT20_6H_X1_B2_DUO52HI53LO:P14	LJP001_BT20_6H_X1	P14	BRD-K92571446	WZ-3105	trt_cp	0.08	um	6	h	BT20
1165828	LJP001_BT20_6H_X3_B3_DUO52HI53LO:O15	LJP001_BT20_6H_X3	O15	BRD-K72420232	WZ-4002	trt_cp	10.0	um	6	h	BT20
1166051	LJP001_HS578T_6H_X2_F2B5_DUO52HI53LO:A03	LJP001_HS578T_6H_X2	A03	BRD-K07691486	roscovitine	trt_cp	10.0	um	6	h	HS578T
1166076	LJP001_HS578T_6H_X2_F2B5_DUO52HI53LO:E06	LJP001_HS578T_6H_X2	E06	BRD-K79090631	CGP-60474	trt_cp	2.0	um	6	h	HS578T
1166120	LJP001_HS578T_6H_X2_F2B5_DUO52HI53LO:D19	LJP001_HS578T_6H_X2	D19	BRD-K49328571	dasatinib	trt_cp	0.4	um	6	h	HS578T
1166121	LJP001_HS578T_6H_X2_F2B5_DUO52HI53LO:D20	LJP001_HS578T_6H_X2	D20	BRD-K49328571	dasatinib	trt_cp	0.08	um	6	h	HS578T
1166155	LJP001_HS578T_6H_X2_F2B5_DUO52HI53LO:E02	LJP001_HS578T_6H_X2	E02	BRD-K92723993	imatinib	trt_cp	2.0	um	6	h	HS578T
1166156	LJP001_HS578T_6H_X2_F2B5_DUO52HI53LO:F02	LJP001_HS578T_6H_X2	F02	BRD-K92723993	imatinib	trt_cp	0.08	um	6	h	HS578T
1166193	LJP001_MCF10A_24H_X3_B2_DUO53HI52LO:A04	LJP001_MCF10A_24H_X3	A04	BRD-K07691486	roscovitine	trt_cp	2.0	um	24	h	MCF10A
1166289	LJP001_MCF10A_24H_X2_B2_DUO53HI52LO:B23	LJP001_MCF10A_24H_X2	B23	BRD-K87909389	alvocidib	trt_cp	0.4	um	24	h	MCF10A
1166415	LJP001_MCF10A_6H_X3_B3_DUO52HI53LO:E05	LJP001_MCF10A_6H_X3	E05	BRD-K79090631	CGP-60474	trt_cp	10.0	um	6	h	MCF10A
1166428	LJP001_MCF10A_6H_X2_B2_DUO53HI52LO:C20	LJP001_MCF10A_6H_X2	C20	BRD-K49328571	dasatinib	trt_cp	2.0	um	6	h	MCF10A
1166466	LJP001_MCF10A_6H_X3_B3_DUO52HI53LO:D24	LJP001_MCF10A_6H_X3	D24	BRD-K97056771	GNF-2	trt_cp	0.08	um	6	h	MCF10A
1166484	LJP001_MCF10A_6H_X4_B2_DUO53HI52LO:E02	LJP001_MCF10A_6H_X4	E02	BRD-K92723993	imatinib	trt_cp	2.0	um	6	h	MCF10A
1166507	LJP001_MCF10A_6H_X2_B2_DUO53HI52LO:M03	LJP001_MCF10A_6H_X2	M03	BRD-K56343971	vemurafenib	trt_cp	10.0	um	6	h	MCF10A
1166541	LJP001_MCF10A_6H_X2_B2_DUO53HI52LO:P03	LJP001_MCF10A_6H_X2	P03	BRD-K40175214	torin-1	trt_cp	0.4	um	6	h	MCF10A
1166550	LJP001_MCF10A_6H_X1_B2_DUO52HI53LO:O05	LJP001_MCF10A_6H_X1	O05	BRD-K68174511	torin-2	trt_cp	10.0	um	6	h	MCF10A
1167163	LJP001_MCF7_6H_X4_B2_DUO52HI53LO:A06	LJP001_MCF7_6H_X4	A06	BRD-K68191783	ALW-II-38-3	trt_cp	2.0	um	6	h	MCF7
1168191	LJP001_MDAMB231_24H_X3_B2_DUO52HI53LO:A17	LJP001_MDAMB231_24H_X3	A17	BRD-K49810818	sorafenib	trt_cp	10.0	um	24	h	MDAMB231
1168597	LJP001_MDAMB231_6H_X1_B2_DUO53HI52LO:M03	LJP001_MDAMB231_6H_X1	M03	BRD-K56343971	vemurafenib	trt_cp	10.0	um	6	h	MDAMB231
1168614	LJP001_MDAMB231_6H_X1_B2_DUO53HI52LO:C22	LJP001_MDAMB231_6H_X1	C22	BRD-K59369769	tozasertib	trt_cp	2.0	um	6	h	MDAMB231
1168675	LJP001_SKBR3_24H_X1_B3_DUO52HI53LO:I11	LJP001_SKBR3_24H_X1	I11	BRD-K05804044	AZ-628	trt_cp	10.0	um	24	h	SKBR3
1168779	LJP001_SKBR3_24H_X3.A2_B4_DUO52HI53LO:D19	LJP001_SKBR3_24H_X3.A2	D19	BRD-K49328571	dasatinib	trt_cp	0.4	um	24	h	SKBR3
1168925	LJP001_SKBR3_24H_X3.A2_B4_DUO52HI53LO:M03	LJP001_SKBR3_24H_X3.A2	M03	BRD-K56343971	vemurafenib	trt_cp	10.0	um	24	h	SKBR3
1169003	LJP001_SKBR3_24H_X4_B2_DUO52HI53LO:M23	LJP001_SKBR3_24H_X4	M23	CMAP-000	UnTrt	ctl_untrt	-666.0	-666	24	h	SKBR3
1169023	LJP001_SKBR3_24H_X4_B2_DUO52HI53LO:O11	LJP001_SKBR3_24H_X4	O11	BRD-K66847579	WZ-7043	trt_cp	10.0	um	24	h	SKBR3
1169080	LJP001_SKBR3_24H_X4_B2_DUO52HI53LO:I20	LJP001_SKBR3_24H_X4	I20	BRD-K63068307	ZSTK-474	trt_cp	2.0	um	24	h	SKBR3
1169247	LJP001_SKBR3_6H_X2_B3_DUO52HI53LO:F06	LJP001_SKBR3_6H_X2	F06	BRD-K79090631	CGP-60474	trt_cp	0.08	um	6	h	SKBR3
1169281	LJP001_SKBR3_6H_X3_B3_DUO52HI53LO:A22	LJP001_SKBR3_6H_X3	A22	BRD-K76908866	CP-724714	trt_cp	2.0	um	6	h	SKBR3
1169287	LJP001_SKBR3_6H_X1_B3_DUO52HI53LO:C19	LJP001_SKBR3_6H_X1	C19	BRD-K49328571	dasatinib	trt_cp	10.0	um	6	h	SKBR3
1169304	LJP001_SKBR3_6H_X1_B3_DUO52HI53LO:B24	LJP001_SKBR3_6H_X1	B24	BRD-K87909389	alvocidib	trt_cp	0.08	um	6	h	SKBR3
1169358	LJP001_SKBR3_6H_X4_B3_DUO52HI53LO:L14	LJP001_SKBR3_6H_X4	L14	BRD-K36740062	GSK-1070916	trt_cp	0.08	um	6	h	SKBR3
1169434	LJP001_SKBR3_6H_X4_B3_DUO52HI53LO:C13	LJP001_SKBR3_6H_X4	C13	BRD-K98762074	HG-6-64-01	trt_cp	10.0	um	6	h	SKBR3
1169443	LJP001_SKBR3_6H_X2_B3_DUO52HI53LO:E02	LJP001_SKBR3_6H_X2	E02	BRD-K92723993	imatinib	trt_cp	2.0	um	6	h	SKBR3
1169487	LJP001_SKBR3_6H_X1_B3_DUO52HI53LO:E20	LJP001_SKBR3_6H_X1	E20	BRD-K04923131	GSK-3-inhibitor-IX	trt_cp	2.0	um	6	h	SKBR3
1169527	LJP001_SKBR3_6H_X3_B3_DUO52HI53LO:G04	LJP001_SKBR3_6H_X3	G04	BRD-K04887706	AKT-inhibitor-1-2	trt_cp	2.0	um	6	h	SKBR3
1169625	LJP001_SKBR3_6H_X4_B3_DUO52HI53LO:K23	LJP001_SKBR3_6H_X4	K23	BRD-K83963101	MLN-8054	trt_cp	10.0	um	6	h	SKBR3
1169736	LJP001_SKBR3_6H_X4_B3_DUO52HI53LO:I10	LJP001_SKBR3_6H_X4	I10	BRD-K16478699	PLX-4720	trt_cp	2.0	um	6	h	SKBR3
1169858	LJP001_SKBR3_6H_X3_B3_DUO52HI53LO:P05	LJP001_SKBR3_6H_X3	P05	BRD-K68174511	torin-2	trt_cp	0.4	um	6	h	SKBR3
1169877	LJP001_SKBR3_6H_X4_B3_DUO52HI53LO:H11	LJP001_SKBR3_6H_X4	H11	BRD-K50199947	WH-4023	trt_cp	0.4	um	6	h	SKBR3
1169916	LJP001_SKBR3_6H_X2_B3_DUO52HI53LO:O10	LJP001_SKBR3_6H_X2	O10	BRD-K43568579	WZ-4-145	trt_cp	2.0	um	6	h	SKBR3
1170007	LJP001_SKBR3_6H_X2_B3_DUO52HI53LO:J20	LJP001_SKBR3_6H_X2	J20	BRD-K63068307	ZSTK-474	trt_cp	0.08	um	6	h	SKBR3
1170010	LJP001_SKBR3_6H_X3_B3_DUO52HI53LO:J19	LJP001_SKBR3_6H_X3	J19	BRD-K63068307	ZSTK-474	trt_cp	0.4	um	6	h	SKBR3
1170019	LJP002_BT20_24H_X2_F2B5_DUO52HI53LO:I05	LJP002_BT20_24H_X2	I05	BRD-K12343256	trametinib	trt_cp	10.0	um	24	h	BT20
1170066	LJP002_BT20_24H_X1_F2B5_DUO52HI53LO:B16	LJP002_BT20_24H_X1	B16	BRD-K61860715	ZG-10	trt_cp	0.08	um	24	h	BT20
1170070	LJP002_BT20_24H_X2_F2B5_DUO52HI53LO:B16	LJP002_BT20_24H_X2	B16	BRD-K61860715	ZG-10	trt_cp	0.08	um	24	h	BT20
1170200	LJP002_BT20_6H_X2_F2B5_DUO52HI53LO:B10	LJP002_BT20_6H_X2	B10	BRD-K83972459	JWE-035	trt_cp	0.08	um	6	h	BT20
1170212	LJP002_BT20_6H_X2_F2B5_DUO52HI53LO:L10	LJP002_BT20_6H_X2	L10	BRD-A90451247	KU-60019	trt_cp	0.08	um	6	h	BT20
1170373	LJP002_BT20_6H_X1_F2B5_DUO52HI53LO:G18	LJP002_BT20_6H_X1	G18	BRD-K51575138	TPCA-1	trt_cp	2.0	um	6	h	BT20
1170534	LJP002_HS578T_24H_X1_F2B5_DUO52HI53LO:J18	LJP002_HS578T_24H_X1	J18	DMSO	DMSO	ctl_vehicle	-666.0	-666	24	h	HS578T
1170558	LJP002_HS578T_24H_X3_F2B5_DUO52HI53LO:D01	LJP002_HS578T_24H_X3	D01	DMSO	DMSO	ctl_vehicle	-666.0	-666	24	h	HS578T
1170677	LJP002_HS578T_24H_X3_F2B5_DUO52HI53LO:H22	LJP002_HS578T_24H_X3	H22	BRD-K53972329	ruxolitinib	trt_cp	0.08	um	24	h	HS578T
1170686	LJP002_HS578T_24H_X3_F2B5_DUO52HI53LO:O05	LJP002_HS578T_24H_X3	O05	BRD-K70511574	HMN-214	trt_cp	10.0	um	24	h	HS578T
1170722	LJP002_HS578T_6H_X3_F2B5_DUO52HI53LO:M05	LJP002_HS578T_6H_X3	M05	BRD-K37687095	AZD-8330	trt_cp	10.0	um	6	h	HS578T
1170735	LJP002_HS578T_6H_X1_F2B5_DUO52HI53LO:J17	LJP002_HS578T_6H_X1	J17	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	HS578T
1170740	LJP002_HS578T_6H_X2_F2B5_DUO52HI53LO:H07	LJP002_HS578T_6H_X2	H07	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	HS578T
1170867	LJP002_MCF10A_24H_X2_F2B5_DUO52HI53LO:O19	LJP002_MCF10A_24H_X2	O19	BRD-K99749624	linifanib	trt_cp	10.0	um	24	h	MCF10A
1170887	LJP002_MCF10A_24H_X2_F2B5_DUO52HI53LO:G08	LJP002_MCF10A_24H_X2	G08	DMSO	DMSO	ctl_vehicle	-666.0	-666	24	h	MCF10A
1170888	LJP002_MCF10A_24H_X2_F2B5_DUO52HI53LO:H07	LJP002_MCF10A_24H_X2	H07	DMSO	DMSO	ctl_vehicle	-666.0	-666	24	h	MCF10A
1170897	LJP002_MCF10A_24H_X3_F2B5_DUO52HI53LO:K18	LJP002_MCF10A_24H_X3	K18	DMSO	DMSO	ctl_vehicle	-666.0	-666	24	h	MCF10A
1170946	LJP002_MCF10A_24H_X2_F2B5_DUO52HI53LO:N12	LJP002_MCF10A_24H_X2	N12	BRD-A37704979	SB-203580	trt_cp	0.08	um	24	h	MCF10A
1171029	LJP002_MCF10A_6H_X2_F2B5_DUO52HI53LO:I18	LJP002_MCF10A_6H_X2	I18	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	MCF10A
1171036	LJP002_MCF10A_6H_X3_F2B5_DUO52HI53LO:H07	LJP002_MCF10A_6H_X3	H07	DMSO	DMSO	ctl_vehicle	-666.0	-666	6	h	MCF10A
1171063	LJP002_MCF10A_6H_X3_F2B5_DUO52HI53LO:J06	LJP002_MCF10A_6H_X3	J06	BRD-K12343256	trametinib	trt_cp	0.08	um	6	h	MCF10A
1171073	LJP002_MCF10A_6H_X3_F2B5_DUO52HI53LO:J09	LJP002_MCF10A_6H_X3	J09	BRD-K02113016	olaparib	trt_cp	0.4	um	6	h	MCF10A
1171417	LJP002_MCF7_6H_X1_F2B5_DUO52HI53LO:E09	LJP002_MCF7_6H_X1	E09	BRD-K37720887	SB-525334	trt_cp	10.0	um	6	h	MCF7
1171629	LJP002_MDAMB231_24H_X3_F2B5_DUO52HI53LO:J11	LJP002_MDAMB231_24H_X3	J11	BRD-A50364343	veliparib	trt_cp	0.4	um	24	h	MDAMB231
1171642	LJP002_MDAMB231_24H_X3_F2B5_DUO52HI53LO:F12	LJP002_MDAMB231_24H_X3	F12	BRD-K98333955	NVP-AEW541	trt_cp	0.08	um	24	h	MDAMB231
1171665	LJP002_MDAMB231_24H_X3_F2B5_DUO52HI53LO:H05	LJP002_MDAMB231_24H_X3	H05	BRD-K33379087	tivantinib	trt_cp	0.4	um	24	h	MDAMB231
1171675	LJP002_MDAMB231_24H_X3_F2B5_DUO52HI53LO:M05	LJP002_MDAMB231_24H_X3	M05	BRD-K37687095	AZD-8330	trt_cp	10.0	um	24	h	MDAMB231
1171710	LJP002_MDAMB231_24H_X2_F2B5_DUO52HI53LO:H20	LJP002_MDAMB231_24H_X2	H20	BRD-K12811596	BMS-509744	trt_cp	0.08	um	24	h	MDAMB231
1171741	LJP002_MDAMB231_24H_X1_F2B5_DUO52HI53LO:D19	LJP002_MDAMB231_24H_X1	D19	BRD-K04853698	LDN-193189	trt_cp	0.4	um	24	h	MDAMB231
1171748	LJP002_MDAMB231_24H_X3_F2B5_DUO52HI53LO:C20	LJP002_MDAMB231_24H_X3	C20	BRD-K04853698	LDN-193189	trt_cp	2.0	um	24	h	MDAMB231
1171838	LJP002_MDAMB231_24H_X1_F2B5_DUO52HI53LO:A22	LJP002_MDAMB231_24H_X1	A22	BRD-K64052750	gefitinib	trt_cp	2.0	um	24	h	MDAMB231
1171842	LJP002_MDAMB231_24H_X2_F2B5_DUO52HI53LO:A22	LJP002_MDAMB231_24H_X2	A22	BRD-K64052750	gefitinib	trt_cp	2.0	um	24	h	MDAMB231
1171872	LJP002_MDAMB231_24H_X1_F2B5_DUO52HI53LO:I09	LJP002_MDAMB231_24H_X1	I09	BRD-K02113016	olaparib	trt_cp	10.0	um	24	h	MDAMB231
1171964	LJP002_MDAMB231_24H_X3_F2B5_DUO52HI53LO:C17	LJP002_MDAMB231_24H_X3	C17	BRD-K74514084	pazopanib	trt_cp	10.0	um	24	h	MDAMB231
